timestamp,Open,High,Low,Close,Volume
2024-12-01,3703.83,3746.71,3658.55,3706.65,158642.22665
2024-12-02,3706.65,3760.7,3554.46,3643.4,222452.98228
2024-12-03,3643.4,3670.91,3501.25,3614.85,262727.88632
2024-12-04,3614.85,3887.27,3614.29,3837.56,351129.81399
2024-12-05,3837.56,3956.79,3661.02,3784.94,460102.48948
2024-12-06,3784.94,4087.75,3777.29,3998.96,392949.63146
2024-12-07,3998.96,4024.59,3967.48,3996.53,133079.07231
2024-12-08,3996.53,4016.13,3923.5,4004.57,127789.89644
2024-12-09,4004.57,4006.51,3453.99,3711.75,407810.65264
2024-12-10,3711.75,3781.07,3515.6,3628.25,434600.84083
2024-12-11,3628.25,3848.89,3562.11,3832.15,206835.26029
2024-12-12,3832.15,4000.0,3796.79,3881.75,338112.2985
2024-12-13,3881.75,3969.05,3852.79,3906.88,248129.80073
2024-12-14,3906.88,3945.51,3824.95,3870.11,187570.03812
2024-12-15,3870.11,3976.18,3830.61,3960.25,159759.97593
2024-12-16,3960.25,4108.86,3883.7,3986.65,320017.22362
2024-12-17,3986.65,4042.31,3847.09,3892.99,267565.09089
2024-12-18,3892.99,3908.0,3617.25,3626.76,415778.25661
2024-12-19,3626.76,3720.63,3323.0,3417.08,544657.73177
2024-12-20,3417.08,3497.92,3101.69,3472.2,527302.97366
2024-12-21,3472.2,3555.9,3292.89,3339.22,252332.53565
2024-12-22,3339.22,3403.39,3220.01,3282.28,197371.02864
2024-12-23,3282.28,3467.49,3216.12,3422.5,295348.43377
2024-12-24,3422.5,3541.0,3358.13,3493.66,178003.35338
2024-12-25,3493.66,3548.16,3440.9,3497.18,147861.91202
2024-12-26,3497.18,3515.73,3304.17,3334.99,199018.7095
2024-12-27,3334.99,3444.57,3306.63,3333.54,177357.47596
2024-12-28,3333.54,3428.95,3322.12,3404.39,98622.05885
2024-12-29,3404.39,3414.15,3325.88,3356.55,89779.83245
2024-12-30,3356.55,3437.79,3304.03,3361.76,194639.47837
2024-12-31,3361.76,3452.03,3315.8,3337.43,152092.08429
2025-01-01,3337.43,3375.39,3312.72,3360.54,102339.77359
2025-01-02,3360.54,3511.76,3354.64,3455.79,208233.96534
2025-01-03,3455.79,3631.15,3422.93,3609.58,184648.1227
2025-01-04,3609.58,3672.0,3571.74,3657.26,133238.77507
2025-01-05,3657.26,3676.15,3593.83,3636.25,106945.95403
2025-01-06,3636.25,3745.7,3610.18,3687.15,228108.83603
2025-01-07,3687.15,3701.48,3356.3,3381.23,332801.33839
2025-01-08,3381.23,3415.22,3208.01,3327.33,392053.59765
2025-01-09,3327.33,3357.71,3157.47,3219.08,348690.13418
2025-01-10,3219.08,3322.88,3194.81,3267.1,327356.89983
2025-01-11,3267.1,3320.87,3218.89,3283.57,169456.12789
2025-01-12,3283.57,3300.75,3224.48,3267.72,150470.26476
2025-01-13,3267.72,3339.0,2911.85,3137.69,512363.5387
2025-01-14,3137.69,3257.14,3126.05,3225.77,351649.45204
2025-01-15,3225.77,3474.34,3186.43,3451.59,341594.29381
2025-01-16,3451.59,3460.7,3264.99,3308.09,230042.51448
2025-01-17,3308.09,3526.71,3307.53,3474.08,282083.94659
2025-01-18,3474.08,3494.88,3227.21,3307.56,340283.25302
2025-01-19,3307.56,3449.82,3130.43,3215.36,638682.16993
2025-01-20,3215.36,3456.64,3142.89,3284.0,692543.40373
2025-01-21,3284.0,3368.57,3203.94,3327.32,277484.34933
2025-01-22,3327.32,3367.03,3222.22,3243.16,201952.15555
2025-01-23,3243.16,3348.99,3184.21,3339.0,306812.64505
2025-01-24,3339.0,3429.9,3275.4,3310.32,237133.16684
2025-01-25,3310.32,3350.88,3268.81,3319.28,139088.38139
2025-01-26,3319.28,3361.97,3229.33,3232.41,135406.34812
2025-01-27,3232.41,3254.28,3020.54,3182.58,351304.97988
2025-01-28,3182.58,3223.6,3039.74,3077.48,211043.70193
2025-01-29,3077.48,3183.18,3054.13,3113.27,274356.97749
2025-01-30,3113.27,3284.15,3091.06,3247.48,271503.56537
2025-01-31,3247.48,3438.0,3213.55,3301.15,250436.24834
2025-02-01,3301.15,3332.19,3101.01,3116.87,297132.61828
2025-02-02,3116.87,3162.84,2745.01,2870.04,649809.67105
2025-02-03,2870.04,2921.4,2098.82,2879.85,2316664.29405
2025-02-04,2879.85,2888.7,2632.74,2731.52,784836.63585
2025-02-05,2731.52,2827.36,2698.65,2788.27,550072.62995
2025-02-06,2788.27,2858.1,2655.2,2687.06,482971.19717
2025-02-07,2687.06,2799.46,2562.32,2622.19,470275.52101
2025-02-08,2622.19,2667.73,2588.62,2632.73,272188.39358
2025-02-09,2632.73,2699.62,2520.7,2627.58,312399.29362
2025-02-10,2627.58,2694.09,2559.59,2661.24,328341.25448
2025-02-11,2661.24,2725.82,2559.0,2602.69,406956.07171
2025-02-12,2602.69,2795.92,2547.05,2738.86,489776.18255
2025-02-13,2738.86,2757.84,2613.06,2676.02,324076.29332
2025-02-14,2676.02,2792.33,2664.33,2726.09,346036.18387
2025-02-15,2726.09,2739.13,2661.0,2693.25,195257.50513
2025-02-16,2693.25,2726.86,2651.71,2661.36,186223.02035
2025-02-17,2661.36,2849.67,2637.46,2744.3,321657.70513
2025-02-18,2744.3,2757.25,2605.32,2672.25,342146.1991
2025-02-19,2672.25,2737.09,2656.04,2715.46,280504.9774
2025-02-20,2715.46,2770.88,2706.35,2738.4,292409.37257
2025-02-21,2738.4,2846.0,2600.0,2656.26,441025.28534
2025-02-22,2656.26,2798.88,2647.65,2763.25,111731.67776
2025-02-23,2763.25,2855.42,2744.44,2819.51,87115.36898
2025-02-24,2819.51,2839.36,2467.3,2512.77,119550.86755
2025-02-25,2512.77,2534.1,2314.8,2495.59,201887.22423
2025-02-26,2495.59,2507.91,2251.91,2335.83,204236.69101
2025-02-27,2335.83,2382.08,2230.6,2307.68,115991.41019
2025-02-28,2307.68,2313.95,2074.46,2237.44,252000.55046
2025-03-01,2237.44,2281.15,2142.9,2217.56,68851.43404
2025-03-02,2217.56,2552.64,2172.98,2518.82,230131.44282
2025-03-03,2518.82,2524.49,2096.15,2148.59,229871.47566
2025-03-04,2148.59,2222.71,1990.3,2171.55,223127.78973
2025-03-05,2171.55,2273.62,2155.16,2241.45,101864.29153
2025-03-06,2241.45,2320.45,2176.66,2202.14,117198.48619
2025-03-07,2202.14,2258.4,2102.35,2141.55,141067.09666
2025-03-08,2141.55,2234.85,2105.26,2203.65,62425.86368
2025-03-09,2203.65,2212.09,1989.05,2020.06,95979.14734
2025-03-10,2020.06,2153.0,1809.72,1864.96,193376.64742
2025-03-11,1864.96,1963.26,1753.98,1923.56,202991.46475
2025-03-12,1923.56,1956.72,1829.51,1908.5,151859.71139
2025-03-13,1908.5,1923.59,1821.84,1864.9,95467.69769
2025-03-14,1864.9,1946.0,1861.46,1911.65,68975.07659
2025-03-15,1911.65,1957.6,1903.84,1937.43,45391.94851
2025-03-16,1937.43,1941.0,1860.89,1887.06,57010.73241
2025-03-17,1887.06,1952.62,1880.0,1926.42,70983.0308
2025-03-18,1926.42,1936.19,1872.4,1931.76,66301.16967
2025-03-19,1931.76,2069.99,1928.01,2056.33,146643.019
2025-03-20,2056.33,2067.86,1952.21,1983.9,127206.88659
2025-03-21,1983.9,1996.54,1936.89,1965.96,98537.45628
2025-03-22,1965.96,2006.74,1964.65,1980.66,54240.02455
2025-03-23,1980.66,2020.76,1976.81,2005.94,65882.85223
2025-03-24,2005.94,2104.72,1977.78,2081.15,157014.09261
2025-03-25,2081.15,2097.74,2036.83,2066.2,118807.74927
2025-03-26,2066.2,2078.72,1981.25,2009.55,115094.26875
2025-03-27,2009.55,2037.47,1986.97,2003.81,77019.79979
2025-03-28,2003.81,2016.0,1857.57,1897.06,130780.4527
2025-03-29,1897.06,1913.92,1797.56,1828.08,113270.751
2025-03-30,1828.08,1849.19,1767.39,1808.11,97921.15884
2025-03-31,1808.11,1854.18,1776.83,1822.47,115706.11167
2025-04-01,1822.47,1927.94,1818.01,1905.21,140225.46287
2025-04-02,1905.21,1956.82,1781.56,1795.17,209696.76531
2025-04-03,1795.17,1845.21,1749.2,1817.2,114277.63691
2025-04-04,1817.2,1835.87,1758.65,1816.8,117661.51894
2025-04-05,1816.8,1827.37,1764.32,1805.87,45998.82353
2025-04-06,1805.87,1817.17,1537.0,1580.82,186997.56837
2025-04-07,1580.82,1639.46,1412.03,1553.31,391157.68745
2025-04-08,1553.31,1618.88,1446.0,1473.5,163860.5859
2025-04-09,1473.5,1689.0,1384.84,1669.51,336015.32535
2025-04-10,1669.51,1670.0,1472.41,1522.4,180253.6376
2025-04-11,1522.4,1591.97,1504.92,1566.61,158918.7219
2025-04-12,1566.61,1669.96,1545.92,1644.08,147743.40712
2025-04-13,1644.08,1649.87,1561.26,1597.62,166346.92711
2025-04-14,1597.62,1691.57,1595.45,1623.89,178693.5776
2025-04-15,1623.89,1660.95,1583.18,1588.55,106067.11785
2025-04-16,1588.55,1613.93,1537.07,1577.35,159295.17156
2025-04-17,1577.35,1617.0,1563.22,1583.61,103518.19897
2025-04-18,1583.61,1600.66,1573.57,1588.53,49861.43654
2025-04-19,1588.53,1632.0,1584.9,1613.28,52969.90413
2025-04-20,1613.28,1619.2,1565.87,1587.32,69546.28762
2025-04-21,1587.32,1658.59,1563.39,1579.68,141126.56704
2025-04-22,1579.68,1778.45,1537.55,1756.42,221704.053
2025-04-23,1756.42,1835.24,1745.23,1795.16,216539.38955
2025-04-24,1795.16,1802.86,1722.72,1769.67,126898.17569
2025-04-25,1769.67,1827.38,1739.0,1784.79,149834.96088
2025-04-26,1784.79,1841.53,1779.28,1820.91,93824.17237
2025-04-27,1820.91,1857.45,1781.39,1791.23,87541.11488
2025-04-28,1791.23,1827.64,1744.37,1799.84,142875.89595
2025-04-29,1799.84,1842.65,1780.6,1797.7,128394.07531
2025-04-30,1797.7,1816.59,1731.63,1793.61,112687.19726
2025-05-01,1793.61,1873.22,1792.52,1838.24,137599.77144
